id,country,job_role,ai_specialization,experience_level,experience_years,salary_usd,bonus_usd,education_required,industry,company_size,interview_rounds,year,work_mode,weekly_hours,company_rating,job_openings,hiring_difficulty_score,layoff_risk,ai_adoption_score,company_funding_billion,economic_index,ai_maturity_years,offer_acceptance_rate,tax_rate_percent,vacation_days,skill_demand_score,automation_risk,job_security_score,career_growth_score,work_life_balance_score,promotion_speed,salary_percentile,cost_of_living_index,employee_satisfaction
11379,Canada,Data Analyst,MLOps,Entry,1,55310,6928,Bachelor,Finance,Small,4,2023,Onsite,45.8,4.16,21,84.11761958698374,0.428,79,6.26,64.59,4,64.58,18.7,12,73,94,70,66,76,16,61,0.69,67
11383,Japan,Data Analyst,Analytics,Mid,5,50970,3058,Diploma,Healthcare,Medium,6,2020,Onsite,50.5,3.31,16,80.57065568656355,0.214,63,5.62,88.58,7,84.66,18.0,10,41,4,91,60,58,19,36,1.23,70
11388,Netherlands,Data Analyst,Forecasting,Mid,2,44982,3442,PhD,Automotive,Enterprise,4,2023,Remote,51.3,4.49,12,78.23219921104948,0.023,63,1.32,51.78,7,84.49,15.3,21,99,17,87,47,74,12,81,1.06,64
11393,UK,Data Analyst,Generative AI,Entry,1,46266,6470,Diploma,Tech,Enterprise,7,2020,Hybrid,42.2,4.08,19,95.70596420232437,0.325,69,3.53,48.61,11,78.49,23.8,23,80,16,67,62,76,12,8,1.63,69
11402,Brazil,Data Analyst,Reinforcement Learning,Senior,9,40047,5507,Diploma,Automotive,Small,3,2026,Remote,46.3,4.05,10,65.3418701363772,0.063,74,8.49,91.47,6,58.01,40.2,19,86,42,80,69,67,21,93,1.0,61
11406,Germany,Data Analyst,Reinforcement Learning,Lead,19,106657,6151,PhD,Education,Medium,2,2022,Hybrid,51.6,4.48,5,64.24227546055087,0.113,57,6.96,74.08,9,78.95,16.1,27,16,50,84,51,60,61,33,2.34,70
11413,Canada,Data Analyst,Forecasting,Entry,1,52397,6564,Bootcamp,Tech,Medium,5,2021,Hybrid,39.6,4.36,12,68.31996839474479,0.405,86,8.65,99.2,10,55.15,38.6,22,11,100,61,75,74,12,93,2.12,69
11415,India,Data Analyst,Generative AI,Entry,1,28000,5019,Bootcamp,Education,Medium,2,2023,Remote,51.0,3.98,15,64.59410952068718,0.341,70,8.39,89.8,7,89.81,20.2,11,86,7,74,70,50,46,35,2.37,43
11421,Netherlands,Data Analyst,Computer Vision,Senior,7,62649,7767,PhD,Education,Startup,7,2022,Onsite,37.0,4.5,7,25.68151090342194,0.059,83,7.26,48.81,9,75.82,14.3,10,3,8,78,82,73,76,25,2.21,73
11427,Japan,Data Analyst,Analytics,Mid,5,73971,13671,Master,Consulting,Enterprise,2,2022,Onsite,36.2,3.66,19,57.2104160873036,0.218,58,5.66,59.84,10,62.78,13.9,30,4,8,74,49,92,23,96,2.0,73
11444,UAE,Data Analyst,NLP,Lead,17,94848,9986,PhD,Education,Medium,3,2024,Hybrid,48.6,4.15,11,25.489113447559617,0.063,61,4.78,65.09,4,88.05,14.0,13,32,15,85,37,60,41,52,1.41,74
11450,Netherlands,Data Analyst,Analytics,Mid,2,48877,5404,PhD,Energy,Medium,6,2025,Remote,39.8,4.03,11,76.49121165042274,0.216,92,5.05,80.98,8,82.54,40.2,26,22,74,80,71,82,28,22,1.8,76
11452,USA,Data Analyst,Generative AI,Senior,10,119179,24693,Master,Energy,Enterprise,2,2022,Hybrid,48.5,4.25,7,64.89558997121708,0.095,73,6.55,85.64,3,67.61,30.0,22,19,56,88,67,67,45,53,0.88,74
11453,Australia,Data Analyst,Computer Vision,Mid,3,58595,8735,Diploma,Telecom,Startup,7,2022,Remote,42.5,3.77,21,84.63543740199,0.184,66,3.05,63.76,14,94.19,23.0,14,9,64,64,51,63,44,71,0.54,66
11461,France,Data Analyst,Computer Vision,Senior,8,60694,10084,Bachelor,Energy,Enterprise,5,2025,Hybrid,43.2,3.68,2,77.78324026087637,0.104,89,6.58,86.3,13,70.09,25.9,26,6,24,80,60,84,13,59,1.36,68
11469,Australia,Data Analyst,LLM,Entry,0,42921,3462,Diploma,Education,Enterprise,4,2025,Onsite,44.9,3.94,29,56.86260345033289,0.401,79,1.03,45.84,10,57.26,23.5,22,89,20,62,53,84,12,85,1.14,79
11474,UK,Data Analyst,MLOps,Lead,13,90827,17745,Bootcamp,Gaming,Medium,4,2026,Remote,49.6,4.36,18,48.60468451779354,0.109,59,0.44,78.01,14,84.67,21.7,20,67,53,70,35,64,25,42,1.34,67
11500,UK,Data Analyst,Reinforcement Learning,Mid,2,43970,9513,Diploma,Finance,Enterprise,5,2024,Onsite,38.8,4.0,5,69.54885629023543,0.186,100,0.22,90.8,14,66.4,28.8,19,49,93,69,62,90,12,29,1.88,80
11503,Japan,Data Analyst,Reinforcement Learning,Lead,16,100907,22090,PhD,Tech,Small,5,2023,Hybrid,52.9,3.41,22,77.83436193558228,0.114,47,3.39,84.29,12,94.36,24.7,29,29,57,75,30,54,44,45,1.15,66
11507,France,Data Analyst,Forecasting,Mid,2,51930,11313,Bachelor,Education,Medium,5,2021,Onsite,50.1,4.43,25,38.46298187763135,0.23,79,1.0,47.54,3,83.43,16.5,18,39,2,65,63,59,67,81,0.98,65
11514,Japan,Data Analyst,Reinforcement Learning,Senior,10,70193,11093,Diploma,Education,Medium,7,2022,Hybrid,50.3,4.78,19,84.99813607594837,0.024,57,8.65,99.22,13,78.37,29.8,29,52,41,83,55,62,31,34,1.46,73
11517,Singapore,Data Analyst,Forecasting,Senior,11,108832,21624,Diploma,Tech,Enterprise,7,2024,Remote,42.6,4.15,32,61.88288064048199,0.063,87,4.37,96.91,5,90.61,14.1,19,38,32,86,65,92,62,96,1.78,74
11532,Canada,Data Analyst,Forecasting,Mid,5,75632,15929,Diploma,Healthcare,Medium,5,2021,Onsite,47.1,3.61,18,61.99130839887293,0.155,60,2.43,59.88,4,92.19,24.6,25,6,4,75,54,68,40,64,1.53,72
11535,Australia,Data Analyst,NLP,Lead,15,110461,14477,Bachelor,Gaming,Startup,5,2025,Hybrid,39.6,4.68,19,21.762468472513696,0.067,76,8.35,90.53,4,57.12,22.7,22,46,67,80,64,81,86,69,1.77,85
11538,France,Data Analyst,LLM,Mid,2,42800,5171,Diploma,Finance,Enterprise,7,2021,Onsite,41.8,4.66,21,42.8371991630047,0.181,85,9.24,61.62,9,82.05,13.8,13,68,73,71,87,89,40,43,2.39,67
11539,France,Data Analyst,Computer Vision,Entry,0,37653,6239,Bachelor,Energy,Startup,5,2024,Hybrid,52.7,4.67,21,63.92510899678209,0.326,71,5.89,51.61,9,79.19,34.4,30,66,50,53,61,48,92,20,0.91,65
11547,India,Data Analyst,Computer Vision,Entry,0,28000,1598,Bachelor,Retail,Small,5,2021,Onsite,42.8,3.67,6,65.98596935209207,0.41,63,8.07,93.67,12,84.8,26.7,27,69,5,69,63,62,38,5,1.26,61
11550,Canada,Data Analyst,NLP,Senior,10,87762,15840,Bootcamp,Tech,Startup,7,2020,Remote,47.2,4.07,14,73.19438113157081,0.149,66,1.56,53.5,6,88.75,22.3,19,17,41,66,51,59,48,88,2.37,61
11551,Japan,Data Analyst,MLOps,Mid,2,51581,7999,Bootcamp,Healthcare,Medium,3,2020,Onsite,38.0,4.4,9,76.93144733142059,0.151,76,3.87,77.78,10,84.57,36.8,23,9,54,83,57,85,20,100,0.8,73
11568,Singapore,Data Analyst,Computer Vision,Senior,9,104985,17987,Diploma,Telecom,Enterprise,7,2023,Onsite,41.0,3.34,10,47.52584855394692,0.024,74,8.02,87.5,14,73.0,41.0,14,7,63,84,74,82,20,64,2.27,79
11576,Australia,Data Analyst,Computer Vision,Mid,5,70647,6988,Master,Education,Small,4,2026,Remote,37.4,4.79,13,31.12063601921167,0.257,97,4.96,46.67,6,83.47,18.6,13,15,83,79,69,85,21,90,2.0,74
11578,Netherlands,Data Analyst,LLM,Entry,1,42176,6095,Bachelor,Automotive,Enterprise,5,2023,Onsite,52.7,4.19,22,40.82327161571665,0.369,85,0.23,47.7,6,66.52,37.5,18,55,62,55,65,60,49,49,1.79,55
11585,India,Data Analyst,Computer Vision,Senior,6,28000,3714,Master,Telecom,Startup,2,2022,Remote,43.8,4.13,17,74.5954284995834,0.093,69,2.0,75.46,8,58.88,32.6,29,10,97,78,46,61,44,47,2.15,65
11590,Australia,Data Analyst,Reinforcement Learning,Mid,4,55301,6077,Diploma,Consulting,Small,3,2024,Hybrid,40.7,3.66,19,75.34482356480791,0.242,83,8.44,96.42,12,71.23,38.0,13,46,70,74,73,83,25,48,0.87,82
11595,France,Data Analyst,Forecasting,Mid,5,58517,8242,Master,Energy,Small,2,2023,Hybrid,44.0,3.28,20,47.68132784443343,0.156,66,3.83,47.99,5,68.18,18.6,18,13,72,79,56,63,49,51,1.83,69
11596,Germany,Data Analyst,MLOps,Entry,0,37476,5499,Bootcamp,Healthcare,Small,6,2020,Onsite,47.7,4.09,15,39.714604693028704,0.371,74,6.77,56.12,4,62.94,20.1,21,4,17,68,60,73,12,14,1.66,69
11598,UAE,Data Analyst,MLOps,Senior,10,63230,13908,Master,Consulting,Large,6,2020,Hybrid,53.7,3.53,19,21.904796350063243,0.049,77,0.81,89.53,9,74.7,18.1,13,96,70,90,41,57,42,4,0.78,72
11606,Japan,Data Analyst,Generative AI,Entry,1,41333,4744,Bachelor,Telecom,Startup,4,2023,Remote,44.2,3.55,18,94.54363588355348,0.309,81,1.06,78.51,6,65.6,37.3,23,53,33,63,46,74,24,29,2.0,65
11610,India,Data Analyst,NLP,Entry,1,28000,3998,Bachelor,Automotive,Small,4,2026,Hybrid,43.0,4.12,14,55.78109513257194,0.399,72,5.93,55.03,9,60.59,17.8,29,57,80,63,58,83,26,64,0.52,70
11618,UAE,Data Analyst,Reinforcement Learning,Lead,19,107291,21905,Bootcamp,Education,Startup,4,2020,Hybrid,46.1,4.45,23,44.21332951740954,0.061,67,6.88,60.69,11,57.31,37.9,20,61,65,77,60,68,72,15,1.56,72
11621,Netherlands,Data Analyst,Generative AI,Mid,2,59280,8539,PhD,Education,Small,6,2026,Onsite,47.1,4.09,22,54.97670761277053,0.191,70,7.17,90.34,8,94.09,40.5,28,1,24,86,74,73,35,32,1.4,73
11627,Brazil,Data Analyst,NLP,Mid,3,32567,4712,PhD,Gaming,Enterprise,7,2025,Remote,53.8,4.25,16,52.69358997030481,0.192,61,3.34,84.19,7,70.76,35.8,27,31,9,79,47,49,12,8,2.22,61
11635,USA,Data Analyst,LLM,Mid,5,91551,15746,PhD,Consulting,Large,6,2025,Onsite,36.6,4.28,13,15.199360729674794,0.129,71,3.14,48.42,12,56.93,15.0,27,78,41,81,58,86,56,15,0.91,63
11636,Japan,Data Analyst,Generative AI,Entry,0,45633,9736,Diploma,Retail,Large,5,2021,Hybrid,50.6,4.12,32,87.46089946995808,0.316,67,1.07,87.57,12,61.58,36.7,15,1,14,66,35,63,15,57,0.52,64
11638,India,Data Analyst,Forecasting,Lead,16,50300,2809,Bachelor,Gaming,Enterprise,7,2024,Onsite,40.5,4.15,25,22.89775262763657,0.0,69,2.61,80.08,7,87.02,12.9,20,16,100,86,48,91,14,80,0.97,74
11646,UAE,Data Analyst,Generative AI,Senior,6,60697,8179,PhD,Gaming,Medium,5,2026,Hybrid,42.0,4.59,11,51.8421746783862,0.103,84,1.97,65.35,13,58.03,35.8,25,84,94,77,57,85,29,38,1.05,75
11653,Australia,Data Analyst,Analytics,Entry,0,41298,3097,Bachelor,Tech,Large,7,2021,Remote,39.4,4.13,1,29.76111688793106,0.362,92,9.22,67.25,7,58.14,38.9,25,81,71,76,78,82,21,97,1.04,68
11654,India,Data Analyst,NLP,Lead,18,49145,8503,Bootcamp,Healthcare,Medium,4,2023,Remote,41.2,4.04,11,41.919770896899976,0.154,94,4.94,81.25,4,83.45,34.6,13,64,96,83,66,78,63,10,0.69,78
11657,Brazil,Data Analyst,MLOps,Senior,6,39084,8154,Bachelor,Automotive,Medium,5,2026,Remote,54.3,4.68,20,63.012583155154005,0.059,85,1.0,45.46,5,86.77,12.4,16,99,24,81,57,56,28,34,1.94,69
11659,Australia,Data Analyst,NLP,Lead,18,112642,13043,Bootcamp,Telecom,Small,5,2026,Hybrid,40.3,4.34,14,46.20332990238444,0.101,90,9.01,65.37,5,63.84,35.2,16,71,4,80,86,86,57,10,0.95,89
11668,Japan,Data Analyst,Reinforcement Learning,Senior,6,77762,14516,Bootcamp,Finance,Startup,3,2026,Onsite,40.7,3.64,8,70.92279002147495,0.005,80,9.19,47.44,5,70.87,34.1,28,21,78,85,70,76,28,13,1.72,68
11669,Australia,Data Analyst,Forecasting,Senior,6,86993,18405,Diploma,Consulting,Medium,2,2024,Onsite,40.2,3.56,25,81.79195855673919,0.103,62,7.45,55.69,5,86.58,13.4,18,24,66,92,59,91,25,23,1.55,75
11690,Australia,Data Analyst,LLM,Mid,3,70269,5601,Bachelor,Tech,Enterprise,6,2026,Onsite,54.9,3.74,2,51.41715165480728,0.138,47,9.38,63.44,13,80.2,26.3,17,25,87,95,65,63,29,31,2.43,67
11692,USA,Data Analyst,MLOps,Lead,13,124327,21613,Diploma,Retail,Small,6,2026,Hybrid,37.8,3.95,16,42.428769827149935,0.179,80,4.38,81.95,12,58.17,13.9,23,60,21,81,67,92,16,40,2.1,89
11697,UK,Data Analyst,LLM,Mid,4,60600,4275,Bootcamp,Tech,Enterprise,4,2026,Hybrid,45.6,3.48,9,45.994338694454775,0.216,80,6.59,80.31,9,69.24,17.1,11,32,73,80,69,73,12,51,0.72,69
11700,USA,Data Analyst,Reinforcement Learning,Lead,13,110776,12159,Master,Finance,Large,4,2022,Hybrid,41.4,4.42,25,60.39802041417167,0.123,82,4.79,52.87,12,56.74,20.6,14,85,33,76,68,76,43,40,2.05,79
11701,Japan,Data Analyst,Reinforcement Learning,Mid,4,53423,11509,Diploma,Automotive,Enterprise,2,2020,Hybrid,46.6,4.01,12,32.42082073092676,0.287,85,4.11,93.47,5,58.91,26.3,22,71,90,70,65,73,15,74,1.44,68
11702,Germany,Data Analyst,Computer Vision,Lead,12,88001,13161,Master,Energy,Enterprise,4,2024,Hybrid,49.4,3.92,3,36.17579377390077,0.059,71,4.5,47.4,3,77.33,32.0,13,19,64,85,61,71,22,17,1.2,80
11703,USA,Data Analyst,Generative AI,Lead,18,131749,18196,PhD,Tech,Startup,6,2023,Remote,46.2,4.16,27,35.228766779345314,0.039,80,1.84,93.14,13,83.4,14.2,10,11,3,83,50,60,59,79,1.18,74
11711,USA,Data Analyst,NLP,Entry,0,61292,10959,PhD,Energy,Enterprise,6,2025,Onsite,54.4,3.34,9,50.04069455383674,0.354,71,6.86,69.59,3,74.34,13.6,18,71,84,74,60,61,12,64,1.5,63
11725,Canada,Data Analyst,LLM,Senior,9,88377,17674,Diploma,Gaming,Startup,5,2025,Remote,52.2,4.23,15,53.62515087123354,0.149,61,8.95,56.49,10,92.88,41.2,25,77,54,77,73,53,47,65,1.2,63
11749,Japan,Data Analyst,Reinforcement Learning,Senior,11,76057,10946,Bootcamp,Consulting,Medium,3,2024,Hybrid,44.6,3.48,11,44.73752835840162,0.061,73,8.42,60.75,8,66.12,21.3,15,45,8,89,63,70,25,95,1.12,67
11754,Singapore,Data Analyst,Generative AI,Entry,0,45773,8915,Diploma,Automotive,Enterprise,7,2026,Remote,49.0,3.71,28,37.837607780690654,0.339,49,8.27,89.42,10,90.11,16.3,12,60,62,67,58,63,27,83,2.06,69
11757,UK,Data Analyst,MLOps,Mid,3,62753,7094,Master,Gaming,Startup,4,2021,Onsite,52.0,3.73,12,69.77335075581239,0.204,55,8.09,49.61,5,65.05,36.4,30,35,85,64,54,51,84,70,1.19,65
11759,Brazil,Data Analyst,Generative AI,Senior,9,44999,8439,PhD,Education,Large,6,2022,Hybrid,41.0,4.38,10,76.41874649512978,0.103,83,8.54,61.84,3,56.99,34.0,12,36,98,86,75,83,39,10,1.21,75
11786,Singapore,Data Analyst,NLP,Mid,5,69733,15145,Bootcamp,Retail,Large,4,2026,Remote,42.4,4.35,9,41.37194415814677,0.121,70,2.13,69.82,4,91.26,20.8,10,8,42,90,49,68,41,89,0.64,72
11788,UK,Data Analyst,NLP,Senior,9,89216,11686,Bachelor,Tech,Large,7,2022,Onsite,43.5,4.1,6,73.36140316083517,0.11,70,8.37,92.84,6,89.73,41.8,17,43,74,80,66,74,56,56,1.43,73
11799,Australia,Data Analyst,MLOps,Entry,0,52023,4884,Bachelor,Telecom,Startup,4,2020,Remote,44.9,4.06,13,55.38678479538301,0.411,62,5.83,54.22,3,88.25,41.7,14,39,10,48,57,59,45,31,0.79,57
11807,Germany,Data Analyst,Generative AI,Lead,18,119117,7599,PhD,Consulting,Startup,3,2023,Onsite,39.4,3.49,20,26.93127811804094,0.102,87,5.67,45.41,10,74.78,23.3,20,10,29,70,67,73,77,60,1.31,72
11813,Japan,Data Analyst,Analytics,Lead,19,137449,10399,Master,Retail,Medium,3,2023,Remote,41.5,3.92,29,45.16776908468722,0.11,81,6.26,49.71,7,91.22,19.0,29,78,29,85,64,80,38,52,1.98,88
11816,UAE,Data Analyst,Forecasting,Entry,1,41315,8973,Bachelor,Gaming,Enterprise,6,2020,Onsite,36.6,4.47,22,80.57805008634466,0.394,66,3.14,54.54,5,68.57,17.8,11,29,61,56,50,89,21,68,2.49,69
11820,France,Data Analyst,Reinforcement Learning,Mid,3,46526,5615,Bachelor,Energy,Startup,6,2024,Onsite,38.4,3.4,18,87.71723784801537,0.243,62,8.11,70.41,3,71.27,38.7,24,24,58,60,59,71,56,17,1.15,74
11823,France,Data Analyst,Computer Vision,Mid,3,56868,9476,Bootcamp,Automotive,Enterprise,3,2023,Onsite,44.5,4.31,22,77.60348603390526,0.189,65,1.88,54.92,7,83.32,38.4,29,63,67,82,42,82,25,39,0.62,72
11833,Brazil,Data Analyst,Computer Vision,Senior,10,50495,6263,Bootcamp,Education,Small,4,2026,Hybrid,38.3,4.36,12,61.46430599388957,0.087,85,1.52,48.84,4,81.91,28.6,15,90,12,80,54,85,40,96,1.32,75
11837,Netherlands,Data Analyst,Reinforcement Learning,Mid,2,54147,11596,Master,Consulting,Medium,7,2021,Hybrid,51.0,4.23,24,84.35194089976417,0.222,72,0.39,97.76,9,88.34,13.7,28,97,86,71,36,58,12,1,1.12,63
11842,Japan,Data Analyst,LLM,Entry,0,36120,4332,Bootcamp,Telecom,Medium,4,2023,Remote,38.1,4.26,20,30.92072784489976,0.433,79,4.59,46.6,11,76.45,30.5,24,88,88,63,64,89,37,40,2.3,72
11849,Japan,Data Analyst,Generative AI,Lead,13,83730,12646,Bachelor,Education,Medium,6,2026,Onsite,39.8,4.76,21,48.518753262267495,0.098,75,7.07,97.52,5,63.49,31.7,12,27,10,74,68,82,33,60,1.3,71
11852,Singapore,Data Analyst,Computer Vision,Entry,1,61499,3596,Master,Energy,Medium,4,2023,Onsite,36.9,4.46,31,52.58830073349244,0.251,65,6.19,73.2,6,69.09,36.6,18,66,69,65,60,83,12,37,0.51,64
11859,UK,Data Analyst,Analytics,Entry,0,36685,3630,PhD,Finance,Small,4,2020,Hybrid,46.6,4.15,27,49.10008240865233,0.413,62,4.76,65.01,13,66.45,22.7,29,64,83,66,41,77,35,95,0.79,68
11883,Netherlands,Data Analyst,Generative AI,Senior,11,101384,6669,Bootcamp,Healthcare,Large,2,2020,Hybrid,48.6,4.55,22,31.411454827284683,0.083,67,8.51,73.75,3,63.64,23.9,22,93,44,93,66,71,40,89,2.44,78
11889,Japan,Data Analyst,NLP,Entry,1,49196,9634,PhD,Retail,Small,5,2024,Onsite,42.4,4.46,22,77.44164473065132,0.315,87,6.55,76.23,10,56.52,13.4,24,95,68,57,66,75,16,65,1.35,79
11898,Germany,Data Analyst,Computer Vision,Mid,4,54666,10145,Bachelor,Tech,Enterprise,2,2026,Onsite,37.5,3.84,13,53.051129603631225,0.22,77,3.86,60.41,5,81.95,15.6,26,72,63,70,59,87,12,32,0.77,70
11910,Canada,Data Analyst,LLM,Mid,2,63104,10675,Master,Automotive,Startup,4,2026,Onsite,50.8,4.5,14,40.36780895797866,0.168,87,9.27,77.37,14,88.72,19.2,20,48,50,68,83,46,69,94,0.51,70
11945,Brazil,Data Analyst,MLOps,Senior,9,41274,8406,PhD,Gaming,Medium,7,2025,Hybrid,49.5,4.04,3,29.313597871584847,0.072,93,2.48,80.79,7,67.66,20.2,22,51,86,85,69,62,54,35,1.77,69
11954,Brazil,Data Analyst,Reinforcement Learning,Entry,0,28000,1565,Master,Retail,Small,4,2022,Remote,51.5,3.37,29,44.05582954455596,0.326,62,8.21,59.23,8,69.69,13.6,28,33,19,65,64,47,48,75,1.0,50
11968,France,Data Analyst,NLP,Entry,0,37131,8114,Bootcamp,Consulting,Enterprise,5,2021,Onsite,50.8,3.91,18,51.37833517487307,0.366,71,6.18,75.72,9,88.95,17.8,16,92,59,63,56,67,19,38,1.96,64
11969,India,Data Analyst,NLP,Lead,19,49277,2641,Diploma,Education,Small,7,2026,Remote,49.8,3.6,18,48.68536525892931,0.102,53,5.93,91.08,12,61.53,27.8,22,63,17,82,48,58,76,55,1.4,65
11972,Germany,Data Analyst,Forecasting,Entry,1,39929,2536,Master,Energy,Enterprise,6,2026,Remote,37.7,4.26,8,75.66790958362907,0.297,65,1.03,71.61,13,94.08,13.9,28,26,64,72,57,91,34,20,1.26,73
11974,Japan,Data Analyst,MLOps,Mid,5,60333,7510,Bootcamp,Energy,Small,3,2025,Onsite,50.2,3.72,23,71.258683208873,0.188,88,0.93,97.33,8,74.54,17.4,14,42,34,65,50,59,50,3,2.37,76
11984,Australia,Data Analyst,Analytics,Senior,10,92518,6209,Master,Finance,Large,2,2024,Remote,48.8,3.45,16,46.27300347163011,0.126,56,2.55,90.85,8,63.95,35.6,23,99,37,82,47,65,36,48,0.85,76
11987,Canada,Data Analyst,Generative AI,Senior,7,76665,7984,Bachelor,Finance,Large,6,2022,Remote,43.4,3.76,34,80.76457501449313,0.142,71,3.93,53.83,5,63.14,24.5,20,81,30,81,62,88,61,11,1.58,75
11988,Germany,Data Analyst,MLOps,Entry,1,56000,10071,Master,Healthcare,Small,2,2020,Onsite,38.3,3.72,15,27.87489776217465,0.392,61,5.57,50.0,8,66.35,25.9,14,12,30,73,55,80,33,80,2.44,65
11998,Australia,Data Analyst,Computer Vision,Senior,7,76078,15644,Bootcamp,Gaming,Small,2,2024,Remote,39.4,4.63,3,58.77996416566894,0.061,49,6.29,57.76,10,94.33,35.5,23,63,46,81,50,74,51,20,2.28,73
12002,USA,Data Analyst,LLM,Entry,0,47264,6714,Bachelor,Automotive,Enterprise,2,2025,Remote,46.4,4.05,27,83.68541441074257,0.297,100,5.02,45.93,9,72.57,20.2,23,91,49,74,77,81,12,9,1.77,69
12006,Japan,Data Analyst,NLP,Senior,9,86067,16896,Diploma,Consulting,Small,2,2026,Hybrid,47.2,4.37,8,64.61531499743037,0.16,88,1.31,48.25,13,83.25,24.9,22,70,29,75,52,66,21,70,2.14,75
12019,France,Data Analyst,MLOps,Mid,5,67821,5918,Diploma,Telecom,Medium,7,2020,Hybrid,42.3,3.25,7,35.59385184892548,0.115,85,3.02,87.24,10,73.79,24.3,25,56,7,87,67,71,31,27,0.65,69
12027,Germany,Data Analyst,NLP,Entry,0,38014,7224,Master,Gaming,Startup,5,2023,Hybrid,41.5,4.28,14,71.63668488318075,0.318,56,3.98,53.19,11,76.31,35.0,25,21,4,54,50,81,53,41,0.8,66
12030,USA,Data Analyst,NLP,Lead,16,125894,15687,Bachelor,Telecom,Medium,3,2025,Remote,48.9,3.41,28,48.29629027782303,0.032,82,7.54,89.76,7,62.48,32.2,25,2,63,81,78,60,78,85,1.86,65
12035,Netherlands,Data Analyst,Analytics,Senior,7,70134,9255,Diploma,Finance,Large,5,2022,Remote,38.7,4.36,33,65.86795241342492,0.0,67,7.59,65.96,3,87.86,37.5,15,69,65,96,67,86,35,76,1.43,80
12037,France,Data Analyst,Generative AI,Senior,7,65810,11102,Bachelor,Healthcare,Large,2,2025,Hybrid,43.5,4.49,29,33.87257285747156,0.072,68,1.32,52.78,9,70.1,38.3,14,25,33,83,43,74,41,4,0.91,71
12039,France,Data Analyst,MLOps,Senior,7,63963,11626,Master,Consulting,Small,7,2021,Remote,49.8,4.34,5,69.71341219146919,0.108,80,7.24,95.69,7,55.15,25.5,28,14,15,83,80,60,44,3,1.71,69
12044,Brazil,Data Analyst,Analytics,Mid,2,28000,1636,PhD,Energy,Medium,4,2026,Hybrid,46.0,4.24,18,42.156150402745126,0.183,88,4.89,83.2,14,80.62,24.9,28,61,97,75,80,68,29,75,1.48,57
12046,Brazil,Data Analyst,NLP,Senior,10,36162,3702,Bootcamp,Consulting,Startup,2,2020,Remote,39.5,4.74,17,55.42541733924627,0.056,63,4.27,90.61,9,60.11,16.9,28,43,22,74,56,73,67,98,1.77,74
12061,UAE,Data Analyst,NLP,Mid,5,56540,12245,Bootcamp,Gaming,Startup,2,2024,Hybrid,49.5,4.2,21,100.0,0.222,88,4.92,62.4,13,58.32,40.2,22,98,56,57,77,55,74,17,1.57,68
12094,Germany,Data Analyst,Forecasting,Lead,15,102378,6960,Bachelor,Finance,Medium,7,2020,Hybrid,36.1,4.5,31,51.39842043146136,0.055,95,9.42,96.99,7,87.88,15.4,29,86,55,86,88,85,29,20,2.32,85
12095,Canada,Data Analyst,Forecasting,Entry,0,54049,8227,PhD,Telecom,Enterprise,5,2023,Remote,51.4,4.73,13,69.65419712430875,0.382,67,5.26,49.8,7,62.39,30.0,19,65,42,68,54,59,23,82,1.9,61
12097,Brazil,Data Analyst,MLOps,Senior,10,38905,4990,Bachelor,Automotive,Medium,6,2022,Onsite,44.3,3.34,19,23.81779225278124,0.035,81,1.56,73.74,9,66.4,40.8,16,26,27,84,48,87,37,100,1.77,73
12101,Germany,Data Analyst,Forecasting,Senior,11,97913,16131,Master,Healthcare,Startup,5,2022,Remote,41.6,3.98,17,61.33366309684889,0.095,64,3.3,54.88,6,66.92,13.7,18,14,16,74,59,62,40,18,1.53,77
12109,Japan,Data Analyst,Computer Vision,Senior,9,77835,12772,PhD,Consulting,Medium,3,2020,Onsite,40.1,4.18,12,59.67870700929093,0.086,59,8.01,55.75,13,88.36,23.8,12,76,47,89,55,75,67,74,1.02,81
12133,Singapore,Data Analyst,Computer Vision,Lead,14,114438,21701,Diploma,Education,Large,7,2024,Hybrid,51.6,3.9,15,69.08405728099598,0.005,63,4.89,67.25,12,64.35,32.8,19,1,54,92,58,58,43,48,1.15,76
12134,India,Data Analyst,Analytics,Mid,3,28000,3817,Master,Automotive,Large,6,2023,Hybrid,50.6,4.03,16,34.33803334026513,0.155,63,6.85,61.42,6,62.53,17.2,27,58,95,86,64,68,27,20,1.91,76
12155,France,Data Analyst,Generative AI,Senior,7,65846,9349,Bootcamp,Telecom,Small,6,2021,Hybrid,47.4,4.17,1,63.98250999857604,0.091,55,6.39,80.65,6,67.6,30.7,18,55,12,82,56,58,42,33,0.86,70
12156,India,Data Analyst,MLOps,Entry,0,28000,3394,PhD,Healthcare,Small,5,2022,Hybrid,41.3,4.11,12,50.40730907031656,0.392,70,1.17,82.48,7,83.62,37.1,25,57,37,61,39,79,25,23,1.26,58
12160,Germany,Data Analyst,Reinforcement Learning,Senior,6,63515,6632,Bootcamp,Education,Medium,3,2024,Hybrid,42.4,4.07,14,69.3956102585099,0.052,78,3.71,91.28,6,57.7,33.2,12,9,98,89,55,74,23,26,2.4,74
12162,Netherlands,Data Analyst,MLOps,Entry,1,55971,8538,Master,Telecom,Small,4,2024,Remote,39.5,3.98,1,28.496197073448386,0.467,58,5.87,71.99,6,71.03,26.6,10,24,6,60,46,88,13,42,1.4,78
